state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Oregon,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Providence ElderPlace","Multnomah, Washington, Clatsop and Tillamook Counties",62,1190,1252,2017,Providence
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Dean Health Plan","Counties: Columbia, Dane, Dodge, Grant, Iowa, Jefferson, Rock, Sauk",40406,37,40443,2017,"Dean Health Plan"
Michigan,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Senior Community Care","Barry, Clinton, Eaton, Ingham, Ionia, Livingston, Shiawassee.",10,140,150,2017,"A separately incorporated partnership of Volunteers of America, Ingham County Medical Care Facility and United Methodist Retirement Communities"
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Constellation Health, LLC","Bayamon, Caguas, Canovanas, Carolina, Catano, Ceiba, Culebra, Fajardo, Guaynabo, Loiza, Luquillo, Rio Grande, San Juan, Toa Baja, Trujillo Alto, and Vieques",0,11683,11683,2017,"Constellation Health, LLC"
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Mountain Empire Older Citizens PACE (MEOC)","24215, 24216, 24218, 24219, 24221, 24230, 24243, 24244, 24245, 24246, 24248, 24250, 24251, 24258, 24263, 24265, 24271, 24273, 24277, 24279, 24281, 24282, 24283, 24290, 24293",2,96,98,2017,"Mountain Empire Older Citizens"
"New York",,"Health and Recovery Plans (Comprehensive MCO)","YourCare Health Plan","Allegany, Cattaraugus, Chautauqua, Erie, Monroe, Ontario, Wyoming counties",1427,0,1427,2017,"YourCare Health Plan"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Del Norte","Del Norte County",9860,1568,11428,2017,"Partnership HealthPlan of California"
California,,"Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/Sacramento","Sacramento County",175650,7083,182733,2017,"Anthem Insurance Companies, Inc."
Hawaii5,"Beneficiaries can simultaneously enroll in Ohana Community Care Service (BHS) and another medical or dental plan under the Quest program. The de-duplicated total enrollment comprehensive MCOs is 360,905.","Hawaii QUEST Integration (Comprehensive MCO + MLTSS)","AlohaCare QUEST",Statewide,65815,58,65873,2017,AlohaCare
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Upper Peninsula Health Plan","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",15989,0,15989,2017,"Upper Peninsula Health Plan"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Montgomery County HealthChoices","Montgomery county",85564,8983,94547,2017,"Magellan Health"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","NYS Catholic Health Plan/Fidelis",Statewide,1212917,0,1212917,2017,"NYS Catholic Health Plan/Fidelis"
Texas,,"STAR (Comprehensive MCO)","Scott & White Health Plan","MRSA Central",45447,0,45447,2017,"Baylor Scott & White Holdings"
"South Carolina",,"South Carolina Managed Care Organizations (Comprehensive MCO)","BlueChoice HealthPlan Medicaid",Statewide,98342,0,98342,2017,"Blue Cross Blue Shield"
Minnesota,,"Minnesota Senior Health Option (MSHO) (Comprehensive MCO + MLTSS)",UCare,Statewide,0,11586,11586,2017,"UCare of Minnesota"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Allegheny County HealthChoices","Allegheny county",183861,26024,209885,2017,"Community Care Behavioral Health Organization"
Indiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Saint Joseph PACE","46506, 46514, 46516, 46517, 46526,46530, 46536, 46544, 46545, 46552, 46554, 46556, 46561, 46574, 46601, 46613, 46614, 46615, 46616, 46617, 46619, 46628, 46635, 46637, 46563, 46573",4,37,41,2017,"Trinity Health System"
Virginia,,"Medallion 3.0 (Comprehensive MCO)",InTotal,"State Defined Regions of Northern Virginia, Far Southwest,  and Lower Southwest",55718,0,55718,2017,UnitedHealthCare
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Northern Healthcare Management","Antrim, Benzie, Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, Wexford.",25,326,351,2017,"Northern Lakes Community Mental Health"
Ohio,,"MyCare Ohio Opt-out (Comprehensive MCO + MLTSS)",Molina,"Central, Southwest, West Central Regions",0,8299,8299,2017,Molina
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Village Care","New York City",1438,6940,8378,2017,"Village Care"
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Alpine","Alpine County",99,2,101,2017,"Centene Corporation"
"New York",,"Medicaid Advantage (Comprehensive MCO)","Liberty Health Advantage","New York City & Nassau County",117,44,161,2017,"Liberty Health Advantage"
Missouri,,"MO Healthnet Managed Care/1915b (Comprehensive MCO)","Home State Health Southwest","Barry, Barton, Christian, Dade, Dallas, Douglas, Greene, Hickory, Howell, Jasper, Lawrence, McDonald, Newton, Oregon, Ozark, Shannon, Stone, Taney, Texas, Webster, and Wright",45697,0,45697,2017,Centene
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)","ODS Community Health Inc.","Baker, Benton, Clackamas, Clatsop, Columbia, Crook, Deschutes (97733, 97735 excluded), Hood River, Jackson, Jefferson, Josephine, Lane, Linn (97759 excluded), Malheur, Marion, Multnomah, Polk (97370 excluded), Tillamook, Wallowa (97828, 97846 only), Wasco, Washington, and Yamhill Counties",5416,1180,6596,2017,"MODA Health"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bear River Mental Health","Box Elder, Cache, and Rich counties",15965,1208,17173,2017,"Bear River Mental Health"
Nevada,,"Health Care Guidance Program (HCGP) (Primary Care Case Management (PCCM))","Axis Point Health",Statewide,38543,0,38543,2017,"Falcon Subsidiaries LLC"
Washington10,"Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Healthy Options - Blind Disabled (Comprehensive MCO)","Coordinated Care of Washington","Adams, Asotin, Benton, Chelan,  Columbia,  Douglas,  Franklin,  Grant, Island, Jefferson, King, Kitsap, Kittitas,  Lewis, Lincoln, Mason, Okanogan, Pacific,  Pierce, San Juan, Skagit,  Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima.",12205,0,12205,2017,"Coordinated Care of Washington"
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Mary H-6551","Bucks county (partial)",14,219,233,2017,"Trinity Health Corp."
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","UnitedHealthcare Community Plan",Statewide,410524,181,410705,2017,UnitedHealthcare
Arkansas,,"Non-Emergency Transportation (Non-Emergency Medical Transportation)","Net Transportation",Statewide,469463,52789,522252,2017,"Net Transportation"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",AlphaCare,"New York City & Westchester County",910,3214,4124,2017,AlphaCare
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","Trusted Health Plan",Statewide,33420,0,33420,2017,"Trusted Health Plan"
Colorado,"Colorado reported plan level enrollment as 30 for plans that had less than 30 beneficiaires. As a result, plan level enrollment for the Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE plan and the Volunteers of America (VOANS) PACE DBA Senior Community Care plan may be slightly inflated.","Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 1: Rocky Mountain Health Plans","Archuleta, Delta, Dolores, Eagle, Garfield, Grand, Gunnison, Hinsdale, Jackson, La Plata, Larimer, Mesa,  Moffat, Montezuma, Montrose, Ouray, Pitkin, Rio Blanco, Routt, San Juan, San Miguel and Summit Counties",135479,6884,142363,2017,"Rocky Mountain Health Plans"
Minnesota,,"Prepaid Medical Assistance Plan Plus (PMAP+) (Comprehensive MCO + MLTSS)","South Country Health","Brown, Dodge, Freeborn, Kanabec, Morrison, Sibley, Steele, Todd, Wabasha, Wadena, and Waseca County",32400,0,32400,2017,"South Country Health Alliance"
"West Virginia",,"Mountain Health Trust (Comprehensive MCO)",UniCare,statewide,142892,0,142892,2017,Anthem
Massachusetts,,"MassHealth Managed Care (Comprehensive MCO)","Neighborhood Health Plan",Statewide,257898,0,257898,2017,"Partners Healthcare"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Sonoma","Sonoma County",99430,14114,113544,2017,"Partnership HealthPlan of California"
Ohio,,"Medicaid Managed Care (Comprehensive MCO)",CareSource,Statewide,1327917,10075,1337992,2017,CareSource
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Community Care Plan","Region 10",43184,1582,44766,2017,"South Florida Community Care Network"
Kentucky,,"Kentucky Medicaid Managed Care (Comprehensive MCO)","Aetna Better Health of Kentucky",Statewide,225530,17240,242770,2017,Aetna
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Napa","Napa County",25030,3702,28732,2017,"Partnership HealthPlan of California"
"New Jersey",,"NJ FamilyCare (Comprehensive MCO + MLTSS)","Amerigroup New Jersey","Statewide except Salem county",161810,18187,179997,2017,Anthem
Texas,,"STAR (Comprehensive MCO)",Christus,"Nueces SDA",5158,0,5158,2017,Christus
"North Dakota",,"North Dakota Medicaid Expansion (Comprehensive MCO)","ND Medicaid Expansion MCO",Statewide,20515,0,20515,2017,"Sanford Health Plan"
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Health Choice Arizona","Apache, Coconino, Gila, Maricopa, Mohave, Navajo, Pima & Pinal Counties",239338,14920,254258,2017,"IASIS Healthcare LLC/Steward"
Wisconsin,,"Wisconsin Partnership Program (Comprehensive MCO + MLTSS)","Independent Care Health Plan – iCare","Counties: Dane, Kenosha, Milwaukee, Racine",226,632,858,2017,"Independent Care Health Plan – iCare"
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Mono","Mono County",1005,17,1022,2017,"Centene Corporation"
Georgia,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits))","CareSource Georgia",Statewide,26,0,26,2017,CareSource
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Molina Healthcare of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, VanBuren, Washtenaw, Wayne, Wexford.",367127,10126,377253,2017,"Molina Healthcare of Michigan"
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Kern Family Health Care","Kern County",242437,6776,249213,2017,"Kern Health Systems"
"New Jersey",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Inspira LIFE","08028, 08062, 08071, 08094, 08098, 08302, 08311, 08312, 08314, 08316, 08318, 08321, 08322, 08323, 08324, 08327, 08328, 08329, 08332, 08343, 08344, 08345, 08348, 08349, 08352, 08353, 08360, 08361, 08362",26,219,245,2017,Inspira
Illinois,,"Integrated Care Program (Comprehensive MCO + MLTSS)","Meridian Health Plan","Lake, Cook, DuPage, Kane, Will, Kankakee, Knox, Stark, Peoria, Tazewell, Madison, St. Clair and Clinton counties",13701,0,13701,2017,Meridian
Michigan6,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Detroit Wayne Mental Health Authority",Wayne,628011,0,628011,2017,"Detroit Wayne Mental Health Authority"
Michigan6,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Region 10 PIHP","Genesee, Lapeer, Sanilac, St. Clair",189508,0,189508,2017,"Region 10 PIHP"
Iowa,,"Dental Wellness Plan (Dental only (PAHP))","Delta Dental of Iowa",Statewide,123578,0,123578,2017,"Delta Dental Plans Association"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bucks County HealthChoices","Bucks county",62948,7318,70266,2017,"Magellan Health"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Crystal Run Health Plan","Orange, Sullivan counties",1253,0,1253,2017,"Crystal Run Health Plan"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Dauphin County HealthChoices","Dauphin county",54931,5625,60556,2017,PerformCare
"New York",,"Health and Recovery Plans (Comprehensive MCO)","NYS Catholic Health Plan","New York City & 57 counties",22347,0,22347,2017,"NYS Catholic Health Plan"
"Rhode Island",,"RIte Care (Comprehensive MCO)","UnitedHealthcare Community Plan of Rhode Island",Statewide,56511,0,56511,2017,UnitedHealthcare
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","AltaMed Senior Buenacare/Los Angeles","Los Angeles County",623,1687,2310,2017,"AltaMed Health Services Corporation"
Pennsylvania,,"Adult Community Autism Program (Other Prepaid Health Plan (PHP) (limited benefits))","Adult Community Autism Program","Dauphin, Cumberland, Lancaster and Chester counties",92,57,149,2017,"Keystone Autism Services"
"New Mexico",,"Centennial Care (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of NM",Statewide,135556,7810,143366,2017,"Blue Cross Blue Shield"
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Mono","Mono County",1707,32,1739,2017,"Anthem Insurance Companies, Inc."
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Molina Healthcare/San Bernardino","San Bernardino County",70069,8084,78153,2017,"Molina Healthcare"
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)",FamilyCare,"Clackamas, Marion (97002, 97032, 97071, 97362, 97375, 97381 only), Multnomah, and Washington Counties",112043,2583,114626,2017,FamilyCare
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Taylor, Washington, Waukesha, Waupaca, Winnebago, Wood",244,56,300,2017,"Trilogy Health Insurance"
